enquiry_id,listing_id,datetime,source,contact_method,campaign,move_in_days,qualified,responded,first_response_min,after_hours,viewing_booked,viewing_attended,outcome,month
E00679,L01,2026-02-17 14:50:00,google_ads,whatsapp,G-Search WholeUnits Cheras/KL,24,True,False,,False,False,False,unanswered,2026-02
E00680,L01,2026-02-17 15:18:00,propertyguru,portal_chat,,61,True,True,116.9,False,True,True,tenancy_signed,2026-02
E00681,L10,2026-02-17 16:01:00,propertyguru,portal_chat,,31,False,True,26.0,False,False,False,no_reply,2026-02
E00682,L03,2026-02-17 16:20:00,mudah,portal_chat,,17,True,True,141.8,False,False,False,no_reply,2026-02
E00683,L03,2026-02-17 17:39:00,mudah,phone_call,,22,True,True,50.5,False,False,False,no_reply,2026-02
E00684,L03,2026-02-17 19:52:00,mudah,whatsapp,,13,False,False,,False,False,False,unanswered,2026-02
E00685,L09,2026-02-17 20:45:00,google_ads,whatsapp,G-Search WholeUnits Cheras/KL,9,True,True,87.7,True,True,True,lost_to_other,2026-02
E00686,L05,2026-02-17 21:49:00,google_ads,whatsapp,G-Search WholeUnits Cheras/KL,67,False,True,137.4,True,False,False,budget_mismatch,2026-02
E00687,L03,2026-02-18 13:49:00,meta_ads,phone_call,Meta Rooms YoungPro,17,False,True,241.2,False,False,False,no_reply,2026-02
E00688,L08,2026-02-18 15:27:00,mudah,portal_chat,,27,True,True,41.3,False,False,False,no_reply,2026-02
E00689,L06,2026-02-18 16:14:00,mudah,whatsapp,,17,False,True,75.8,False,False,False,requirement_mismatch,2026-02
E00690,L10,2026-02-18 17:52:00,meta_ads,lead_form,Meta Studio Budget,18,True,True,59.9,False,True,True,lost_to_other,2026-02
E00691,L06,2026-02-18 18:04:00,meta_ads,lead_form,Meta Rooms YoungPro,49,False,True,54.8,False,False,False,no_reply,2026-02
E00692,L04,2026-02-18 18:44:00,google_ads,phone_call,G-Search Studios MRT,30,False,True,34.2,False,False,False,no_reply,2026-02
E00693,L09,2026-02-18 22:21:00,google_ads,phone_call,G-Search WholeUnits Cheras/KL,64,False,True,80.5,True,False,False,budget_mismatch,2026-02
E00694,L02,2026-02-19 09:02:00,mudah,portal_chat,,64,False,True,116.5,False,False,False,no_reply,2026-02
E00695,L06,2026-02-19 10:30:00,mudah,portal_chat,,31,False,True,10.8,False,False,False,lowball,2026-02
E00696,L01,2026-02-19 10:33:00,referral,whatsapp,,14,True,True,9.2,False,False,False,no_reply,2026-02
E00697,L02,2026-02-19 11:52:00,referral,whatsapp,,23,True,True,31.8,False,True,True,lost_to_other,2026-02
E00698,L05,2026-02-19 12:37:00,propertyguru,portal_chat,,9,True,True,111.5,False,True,True,viewing_pipeline,2026-02
E00699,L06,2026-02-19 13:13:00,mudah,portal_chat,,54,False,True,76.9,False,False,False,requirement_mismatch,2026-02
E00700,L10,2026-02-19 16:09:00,referral,whatsapp,,6,True,True,63.0,False,True,True,viewing_pipeline,2026-02
E00701,L06,2026-02-19 16:29:00,propertyguru,portal_chat,,13,True,True,5.5,False,False,False,no_reply,2026-02
E00702,L04,2026-02-19 16:47:00,propertyguru,portal_chat,,22,True,True,38.7,False,True,False,no_show,2026-02
E00703,L03,2026-02-19 18:05:00,referral,whatsapp,,18,True,True,10.5,False,True,True,viewing_pipeline,2026-02
E00704,L02,2026-02-19 18:25:00,mudah,portal_chat,,28,False,False,,False,False,False,unanswered,2026-02
E00705,L04,2026-02-19 22:44:00,propertyguru,portal_chat,,16,True,True,77.9,True,False,False,still_open,2026-02
E00706,L03,2026-02-20 12:09:00,mudah,phone_call,,20,False,True,34.1,False,False,False,no_reply,2026-02
E00707,L06,2026-02-20 12:48:00,mudah,portal_chat,,11,True,True,30.7,False,False,False,budget_mismatch,2026-02
E00708,L08,2026-02-20 14:04:00,mudah,portal_chat,,31,False,True,37.1,False,False,False,no_reply,2026-02
E00709,L08,2026-02-20 14:22:00,mudah,portal_chat,,47,False,True,87.1,False,False,False,requirement_mismatch,2026-02
E00710,L09,2026-02-20 15:12:00,mudah,whatsapp,,3,False,True,30.2,False,False,False,budget_mismatch,2026-02
E00711,L04,2026-02-20 15:18:00,propertyguru,portal_chat,,54,False,True,21.2,False,False,False,no_reply,2026-02
E00712,L08,2026-02-20 15:31:00,propertyguru,portal_chat,,64,False,True,32.7,False,False,False,lowball,2026-02
E00713,L03,2026-02-20 17:13:00,propertyguru,whatsapp,,18,True,True,14.5,False,True,True,lost_to_other,2026-02
E00714,L03,2026-02-20 19:26:00,mudah,portal_chat,,63,False,True,54.3,False,False,False,requirement_mismatch,2026-02
E00715,L07,2026-02-20 21:00:00,propertyguru,portal_chat,,65,False,True,102.0,True,False,False,requirement_mismatch,2026-02
E00716,L08,2026-02-20 21:10:00,propertyguru,portal_chat,,54,False,True,200.2,True,False,False,lowball,2026-02
E00717,L03,2026-02-20 22:57:00,mudah,phone_call,,45,False,True,107.1,True,False,False,no_reply,2026-02
E00718,L03,2026-02-21 11:06:00,mudah,phone_call,,66,False,True,154.8,True,False,False,no_reply,2026-02
E00719,L06,2026-02-21 11:24:00,meta_ads,whatsapp,Meta Rooms YoungPro,18,True,True,209.1,True,False,False,no_reply,2026-02
E00720,L10,2026-02-21 12:12:00,mudah,portal_chat,,63,False,True,96.5,True,False,False,lowball,2026-02
E00721,L04,2026-02-21 14:00:00,referral,whatsapp,,13,True,True,547.8,True,True,True,lost_to_other,2026-02
E00722,L05,2026-02-21 14:27:00,propertyguru,portal_chat,,30,False,True,57.7,True,False,False,no_reply,2026-02
E00723,L10,2026-02-22 10:31:00,mudah,portal_chat,,60,False,True,235.7,True,False,False,no_reply,2026-02
E00724,L01,2026-02-22 14:48:00,google_ads,whatsapp,G-Search WholeUnits Cheras/KL,43,False,True,218.8,True,False,False,requirement_mismatch,2026-02
E00725,L03,2026-02-22 15:15:00,mudah,portal_chat,,26,True,False,,True,False,False,unanswered,2026-02
E00726,L02,2026-02-22 20:44:00,meta_ads,lead_form,Meta Rooms YoungPro,62,False,False,,True,False,False,unanswered,2026-02
E00727,L03,2026-02-23 09:13:00,meta_ads,whatsapp,Meta Rooms YoungPro,15,False,True,91.3,False,False,False,requirement_mismatch,2026-02
E00728,L06,2026-02-23 09:26:00,meta_ads,lead_form,Meta Rooms YoungPro,52,False,True,18.3,False,False,False,requirement_mismatch,2026-02
E00729,L08,2026-02-23 11:22:00,mudah,phone_call,,27,False,True,13.0,False,False,False,requirement_mismatch,2026-02
E00730,L08,2026-02-23 11:30:00,google_ads,phone_call,G-Search Rooms MRT,26,True,True,6.0,False,True,False,no_show,2026-02
E00731,L08,2026-02-23 12:25:00,mudah,portal_chat,,53,False,True,49.5,False,False,False,lowball,2026-02
E00732,L06,2026-02-23 12:36:00,meta_ads,lead_form,Meta Rooms YoungPro,33,False,True,101.0,False,False,False,no_reply,2026-02
E00733,L08,2026-02-23 12:51:00,referral,whatsapp,,17,False,True,27.3,False,False,False,no_reply,2026-02
E00734,L08,2026-02-23 13:00:00,meta_ads,whatsapp,Meta Rooms YoungPro,13,False,True,16.5,False,False,False,no_reply,2026-02
E00735,L03,2026-02-23 14:26:00,mudah,portal_chat,,46,False,True,17.1,False,False,False,requirement_mismatch,2026-02
E00736,L03,2026-02-23 14:39:00,propertyguru,portal_chat,,20,True,True,105.9,False,False,False,still_open,2026-02
E00737,L08,2026-02-23 15:18:00,mudah,portal_chat,,22,False,True,31.4,False,False,False,lowball,2026-02
E00738,L02,2026-02-23 15:39:00,propertyguru,phone_call,,31,False,True,17.8,False,False,False,no_reply,2026-02
E00739,L02,2026-02-23 16:04:00,propertyguru,phone_call,,15,True,True,29.1,False,False,False,no_reply,2026-02
E00740,L06,2026-02-23 17:47:00,mudah,whatsapp,,50,False,True,38.2,False,False,False,no_reply,2026-02
E00741,L03,2026-02-23 17:49:00,propertyguru,phone_call,,8,True,True,125.0,False,False,False,budget_mismatch,2026-02
E00742,L03,2026-02-23 19:18:00,mudah,portal_chat,,43,False,True,63.7,False,False,False,requirement_mismatch,2026-02
E00743,L04,2026-02-23 20:07:00,google_ads,whatsapp,G-Search Studios MRT,37,False,True,105.3,True,False,False,no_reply,2026-02
E00744,L10,2026-02-24 10:15:00,referral,whatsapp,,10,True,True,56.1,False,True,True,viewing_pipeline,2026-02
E00745,L04,2026-02-24 11:22:00,mudah,portal_chat,,76,False,True,5.5,False,False,False,no_reply,2026-02
E00746,L02,2026-02-24 11:33:00,mudah,whatsapp,,47,False,False,,False,False,False,unanswered,2026-02
E00747,L06,2026-02-24 11:55:00,mudah,portal_chat,,35,False,True,16.8,False,False,False,requirement_mismatch,2026-02
E00748,L09,2026-02-24 13:10:00,mudah,portal_chat,,50,False,True,71.3,False,False,False,no_reply,2026-02
E00749,L08,2026-02-24 14:02:00,mudah,whatsapp,,65,False,True,104.7,False,False,False,no_reply,2026-02
E00750,L06,2026-02-24 17:26:00,referral,whatsapp,,27,True,True,4.0,False,True,True,tenancy_signed,2026-02
E00751,L02,2026-02-24 18:11:00,propertyguru,portal_chat,,26,False,True,7.9,False,False,False,requirement_mismatch,2026-02
E00752,L08,2026-02-24 20:06:00,propertyguru,portal_chat,,13,True,True,18.5,True,True,True,viewing_pipeline,2026-02
E00753,L02,2026-02-24 21:04:00,mudah,phone_call,,26,True,True,47.3,True,True,True,lost_to_other,2026-02
E00754,L08,2026-02-24 22:31:00,propertyguru,portal_chat,,11,True,True,833.0,True,False,False,no_reply,2026-02
E00755,L10,2026-02-25 11:59:00,mudah,phone_call,,71,False,True,7.6,False,False,False,requirement_mismatch,2026-02
E00756,L08,2026-02-25 12:43:00,mudah,portal_chat,,8,False,True,26.4,False,False,False,no_reply,2026-02
E00757,L02,2026-02-25 12:54:00,mudah,portal_chat,,62,False,True,46.5,False,False,False,no_reply,2026-02
E00758,L03,2026-02-25 13:05:00,mudah,whatsapp,,45,False,True,248.8,False,False,False,no_reply,2026-02
E00759,L10,2026-02-25 13:49:00,google_ads,whatsapp,G-Search Studios MRT,50,False,True,87.3,False,False,False,no_reply,2026-02
E00760,L10,2026-02-25 14:17:00,google_ads,phone_call,G-Search Studios MRT,44,False,True,173.7,False,False,False,no_reply,2026-02
E00761,L09,2026-02-25 14:49:00,propertyguru,portal_chat,,31,False,True,13.6,False,False,False,budget_mismatch,2026-02
E00762,L05,2026-02-25 15:03:00,referral,whatsapp,,19,True,True,47.8,False,True,True,viewing_pipeline,2026-02
E00763,L06,2026-02-25 17:11:00,meta_ads,lead_form,Meta Rooms YoungPro,54,False,True,12.4,False,False,False,lowball,2026-02
E00764,L03,2026-02-25 17:44:00,propertyguru,portal_chat,,40,False,True,5.8,False,False,False,requirement_mismatch,2026-02
E00765,L08,2026-02-25 18:49:00,propertyguru,portal_chat,,31,False,True,9.3,False,False,False,lowball,2026-02
E00766,L04,2026-02-25 19:52:00,mudah,portal_chat,,31,False,True,63.7,False,False,False,no_reply,2026-02
E00767,L04,2026-02-25 22:03:00,mudah,portal_chat,,49,False,True,78.2,True,False,False,lowball,2026-02
E00768,L05,2026-02-25 22:57:00,mudah,portal_chat,,38,False,False,,True,False,False,unanswered,2026-02
E00769,L06,2026-02-26 09:00:00,mudah,portal_chat,,27,False,True,21.7,False,False,False,no_reply,2026-02
E00770,L05,2026-02-26 09:04:00,propertyguru,portal_chat,,46,False,True,144.4,False,False,False,budget_mismatch,2026-02
E00771,L06,2026-02-26 11:19:00,meta_ads,lead_form,Meta Rooms YoungPro,16,False,True,76.4,False,False,False,budget_mismatch,2026-02
E00772,L10,2026-02-26 13:50:00,mudah,whatsapp,,51,False,True,39.7,False,False,False,no_reply,2026-02
E00773,L10,2026-02-26 18:50:00,meta_ads,lead_form,Meta Studio Budget,52,False,True,19.8,False,False,False,no_reply,2026-02
E00774,L05,2026-02-26 19:28:00,propertyguru,portal_chat,,11,False,True,18.5,False,False,False,requirement_mismatch,2026-02
E00775,L06,2026-02-27 10:01:00,propertyguru,portal_chat,,49,False,True,12.2,False,False,False,requirement_mismatch,2026-02
E00776,L05,2026-02-27 10:11:00,propertyguru,phone_call,,11,True,True,15.8,False,True,True,still_open,2026-02
E00777,L02,2026-02-27 10:13:00,mudah,portal_chat,,37,False,True,180.0,False,False,False,no_reply,2026-02
E00778,L10,2026-02-27 11:06:00,mudah,phone_call,,20,True,True,23.8,False,True,False,no_show,2026-02
E00779,L10,2026-02-27 12:03:00,propertyguru,portal_chat,,6,True,True,24.2,False,True,False,no_show,2026-02
E00780,L02,2026-02-27 12:36:00,meta_ads,lead_form,Meta Rooms YoungPro,24,False,True,18.1,False,False,False,requirement_mismatch,2026-02
E00781,L08,2026-02-27 15:31:00,mudah,whatsapp,,13,False,True,20.4,False,False,False,lowball,2026-02
E00782,L03,2026-02-27 15:32:00,mudah,portal_chat,,18,False,True,12.5,False,False,False,no_reply,2026-02
E00783,L08,2026-02-27 18:15:00,google_ads,lead_form,G-Search Rooms MRT,14,True,True,53.3,False,True,True,still_open,2026-02
E00784,L03,2026-02-27 19:51:00,meta_ads,whatsapp,Meta Rooms YoungPro,33,False,True,48.7,False,False,False,requirement_mismatch,2026-02
E00785,L08,2026-02-27 21:39:00,mudah,portal_chat,,52,False,True,57.1,True,False,False,requirement_mismatch,2026-02
E00786,L02,2026-02-28 10:33:00,mudah,portal_chat,,23,True,True,315.4,True,False,False,still_open,2026-02
E00787,L03,2026-02-28 14:30:00,meta_ads,lead_form,Meta Rooms YoungPro,14,False,True,108.6,True,False,False,lowball,2026-02
E00788,L08,2026-02-28 14:39:00,mudah,whatsapp,,19,True,True,112.9,True,False,False,no_reply,2026-02
E00789,L03,2026-02-28 16:46:00,propertyguru,portal_chat,,32,False,True,39.2,True,False,False,lowball,2026-02
E00790,L02,2026-02-28 17:31:00,mudah,phone_call,,27,False,True,137.2,True,False,False,no_reply,2026-02
E00791,L08,2026-02-28 20:58:00,mudah,portal_chat,,44,False,True,104.0,True,False,False,no_reply,2026-02
E00792,L09,2026-02-28 21:38:00,propertyguru,whatsapp,,37,False,True,153.4,True,False,False,budget_mismatch,2026-02
E00793,L05,2026-03-01 13:26:00,google_ads,lead_form,G-Search WholeUnits Cheras/KL,21,False,True,34.6,True,False,False,no_reply,2026-03
E00794,L06,2026-03-02 09:31:00,mudah,portal_chat,,57,False,True,413.1,False,False,False,no_reply,2026-03
E00795,L10,2026-03-02 10:38:00,mudah,portal_chat,,66,False,True,34.7,False,False,False,requirement_mismatch,2026-03
E00796,L09,2026-03-02 11:20:00,mudah,portal_chat,,28,False,True,19.2,False,False,False,lowball,2026-03
E00797,L02,2026-03-02 13:01:00,mudah,portal_chat,,8,False,True,5.4,False,False,False,lowball,2026-03
E00798,L08,2026-03-02 14:53:00,referral,phone_call,,55,False,True,17.1,False,False,False,requirement_mismatch,2026-03
E00799,L02,2026-03-02 17:48:00,mudah,portal_chat,,57,False,True,18.2,False,False,False,no_reply,2026-03
E00800,L02,2026-03-03 10:34:00,mudah,phone_call,,70,False,True,90.4,False,False,False,no_reply,2026-03
E00801,L06,2026-03-03 10:37:00,mudah,portal_chat,,31,False,True,19.8,False,False,False,no_reply,2026-03
E00802,L09,2026-03-03 11:21:00,propertyguru,phone_call,,28,True,True,23.7,False,False,False,no_reply,2026-03
E00803,L02,2026-03-03 11:28:00,meta_ads,lead_form,Meta Rooms YoungPro,47,False,True,8.3,False,False,False,no_reply,2026-03
E00804,L03,2026-03-03 13:46:00,referral,whatsapp,,47,False,True,76.5,False,False,False,lowball,2026-03
E00805,L08,2026-03-03 14:02:00,meta_ads,phone_call,Meta Rooms YoungPro,14,True,True,25.2,False,False,False,no_reply,2026-03
E00806,L04,2026-03-03 16:10:00,propertyguru,phone_call,,39,False,True,26.6,False,False,False,no_reply,2026-03
E00807,L04,2026-03-03 16:57:00,propertyguru,portal_chat,,12,True,True,132.5,False,False,False,no_reply,2026-03
E00808,L02,2026-03-03 21:38:00,referral,phone_call,,15,True,False,,True,False,False,unanswered,2026-03
E00809,L10,2026-03-03 22:56:00,google_ads,whatsapp,G-Search Studios MRT,3,True,False,,True,False,False,unanswered,2026-03
E00810,L02,2026-03-04 09:22:00,mudah,portal_chat,,63,False,False,,False,False,False,unanswered,2026-03
E00811,L03,2026-03-04 09:31:00,meta_ads,lead_form,Meta Rooms YoungPro,43,False,True,39.1,False,False,False,requirement_mismatch,2026-03
E00812,L02,2026-03-04 09:51:00,meta_ads,whatsapp,Meta Rooms YoungPro,16,True,True,152.3,False,False,False,no_reply,2026-03
E00813,L08,2026-03-04 11:00:00,mudah,portal_chat,,62,False,True,42.0,False,False,False,no_reply,2026-03
E00814,L05,2026-03-04 11:14:00,mudah,portal_chat,,10,False,True,93.9,False,False,False,requirement_mismatch,2026-03
E00815,L08,2026-03-04 12:17:00,meta_ads,whatsapp,Meta Rooms YoungPro,53,False,True,23.1,False,False,False,no_reply,2026-03
E00816,L06,2026-03-04 16:57:00,mudah,portal_chat,,57,False,True,44.4,False,False,False,no_reply,2026-03
E00817,L08,2026-03-04 17:47:00,mudah,portal_chat,,15,False,True,163.9,False,False,False,no_reply,2026-03
E00818,L02,2026-03-05 09:23:00,mudah,portal_chat,,31,False,True,61.0,False,False,False,no_reply,2026-03
E00819,L09,2026-03-05 09:51:00,mudah,whatsapp,,31,False,True,43.6,False,False,False,no_reply,2026-03
E00820,L06,2026-03-05 13:12:00,meta_ads,whatsapp,Meta Rooms YoungPro,13,True,True,26.8,False,True,True,lost_to_other,2026-03
E00821,L06,2026-03-05 18:36:00,propertyguru,portal_chat,,38,False,True,83.2,False,False,False,lowball,2026-03
E00822,L08,2026-03-05 18:43:00,meta_ads,lead_form,Meta Rooms YoungPro,31,False,True,107.3,False,False,False,no_reply,2026-03
E00823,L10,2026-03-06 09:39:00,referral,whatsapp,,55,False,True,112.1,False,False,False,requirement_mismatch,2026-03
E00824,L10,2026-03-06 12:31:00,mudah,portal_chat,,20,True,True,23.5,False,True,False,no_show,2026-03
E00825,L10,2026-03-06 12:47:00,mudah,portal_chat,,55,False,True,35.0,False,False,False,requirement_mismatch,2026-03
E00826,L02,2026-03-06 13:38:00,referral,phone_call,,24,True,True,11.5,False,True,True,lost_to_other,2026-03
E00827,L04,2026-03-06 13:46:00,mudah,portal_chat,,49,False,True,21.7,False,False,False,no_reply,2026-03
E00828,L08,2026-03-06 16:55:00,meta_ads,lead_form,Meta Rooms YoungPro,31,False,False,,False,False,False,unanswered,2026-03
E00829,L05,2026-03-06 17:15:00,mudah,phone_call,,11,False,True,18.9,False,False,False,lowball,2026-03
E00830,L03,2026-03-07 17:25:00,google_ads,phone_call,G-Search Rooms MRT,21,True,True,14.9,True,False,False,still_open,2026-03
E00831,L04,2026-03-07 19:34:00,referral,whatsapp,,31,False,False,,True,False,False,unanswered,2026-03
E00832,L03,2026-03-07 19:34:00,mudah,portal_chat,,66,False,True,12.6,True,False,False,budget_mismatch,2026-03
E00833,L06,2026-03-08 10:51:00,mudah,portal_chat,,47,False,True,169.0,True,False,False,no_reply,2026-03
E00834,L06,2026-03-08 15:12:00,mudah,portal_chat,,55,False,True,18.6,True,False,False,budget_mismatch,2026-03
E00835,L10,2026-03-09 14:03:00,mudah,portal_chat,,19,True,True,11.0,False,True,True,lost_to_other,2026-03
E00836,L08,2026-03-09 14:05:00,propertyguru,whatsapp,,37,False,True,54.7,False,False,False,no_reply,2026-03
E00837,L10,2026-03-09 15:54:00,mudah,portal_chat,,24,False,True,22.9,False,False,False,no_reply,2026-03
E00838,L02,2026-03-09 18:00:00,propertyguru,portal_chat,,23,True,True,39.0,False,False,False,no_reply,2026-03
E00839,L10,2026-03-09 20:16:00,google_ads,whatsapp,G-Search Studios MRT,17,False,True,89.4,True,False,False,no_reply,2026-03
E00840,L10,2026-03-10 09:52:00,mudah,phone_call,,16,False,True,28.4,False,False,False,budget_mismatch,2026-03
E00841,L03,2026-03-10 10:43:00,google_ads,phone_call,G-Search Rooms MRT,31,False,True,27.5,False,False,False,requirement_mismatch,2026-03
E00842,L02,2026-03-10 10:53:00,meta_ads,whatsapp,Meta Rooms YoungPro,41,False,True,126.2,False,False,False,no_reply,2026-03
E00843,L08,2026-03-10 13:11:00,meta_ads,whatsapp,Meta Rooms YoungPro,21,False,True,47.9,False,False,False,requirement_mismatch,2026-03
E00844,L10,2026-03-10 14:17:00,propertyguru,whatsapp,,13,True,True,17.5,False,True,True,still_open,2026-03
E00845,L03,2026-03-10 14:51:00,meta_ads,phone_call,Meta Rooms YoungPro,32,False,True,86.7,False,False,False,lowball,2026-03
E00846,L06,2026-03-10 22:54:00,mudah,portal_chat,,66,False,True,116.7,True,False,False,lowball,2026-03
E00847,L05,2026-03-11 15:43:00,meta_ads,lead_form,Meta Rooms YoungPro,30,True,True,26.4,False,False,False,no_reply,2026-03
E00848,L04,2026-03-11 16:07:00,mudah,portal_chat,,35,False,True,193.1,False,False,False,no_reply,2026-03
E00849,L02,2026-03-11 16:34:00,mudah,phone_call,,57,False,True,8.3,False,False,False,lowball,2026-03
E00850,L08,2026-03-11 16:36:00,propertyguru,phone_call,,9,True,True,11.6,False,False,False,still_open,2026-03
E00851,L08,2026-03-11 18:02:00,mudah,phone_call,,31,False,False,,False,False,False,unanswered,2026-03
E00852,L06,2026-03-12 09:38:00,mudah,portal_chat,,53,False,True,152.5,False,False,False,lowball,2026-03
E00853,L03,2026-03-12 10:24:00,meta_ads,whatsapp,Meta Rooms YoungPro,18,True,False,,False,False,False,unanswered,2026-03
E00854,L02,2026-03-12 12:12:00,referral,whatsapp,,31,False,True,30.4,False,False,False,requirement_mismatch,2026-03
E00855,L05,2026-03-12 16:35:00,mudah,whatsapp,,16,False,True,28.7,False,False,False,lowball,2026-03
E00856,L03,2026-03-12 16:56:00,mudah,phone_call,,70,False,True,28.3,False,False,False,requirement_mismatch,2026-03
E00857,L03,2026-03-12 16:58:00,propertyguru,portal_chat,,23,False,True,49.9,False,False,False,requirement_mismatch,2026-03
E00858,L03,2026-03-12 18:18:00,propertyguru,portal_chat,,15,False,True,34.5,False,False,False,lowball,2026-03
E00859,L02,2026-03-12 18:36:00,mudah,portal_chat,,27,True,True,33.8,False,False,False,no_reply,2026-03
E00860,L06,2026-03-12 18:53:00,propertyguru,phone_call,,54,False,True,56.0,False,False,False,no_reply,2026-03
E00861,L06,2026-03-12 19:55:00,propertyguru,portal_chat,,17,True,True,44.0,False,False,False,no_reply,2026-03
E00862,L08,2026-03-13 10:29:00,mudah,portal_chat,,29,False,True,12.0,False,False,False,no_reply,2026-03
E00863,L02,2026-03-13 10:46:00,propertyguru,portal_chat,,10,True,False,,False,False,False,unanswered,2026-03
E00864,L02,2026-03-13 11:19:00,google_ads,whatsapp,G-Search Rooms MRT,10,True,True,63.3,False,False,False,budget_mismatch,2026-03
E00865,L03,2026-03-13 16:54:00,referral,whatsapp,,16,True,True,7.8,False,True,False,no_show,2026-03
E00866,L03,2026-03-13 17:17:00,meta_ads,lead_form,Meta Rooms YoungPro,32,False,True,24.0,False,False,False,no_reply,2026-03
E00867,L03,2026-03-13 17:52:00,meta_ads,lead_form,Meta Rooms YoungPro,13,False,True,222.2,False,False,False,no_reply,2026-03
E00868,L02,2026-03-13 18:12:00,propertyguru,portal_chat,,28,True,True,65.9,False,True,False,no_show,2026-03
E00869,L08,2026-03-13 20:52:00,meta_ads,whatsapp,Meta Rooms YoungPro,50,False,True,190.5,True,False,False,lowball,2026-03
E00870,L08,2026-03-14 20:35:00,propertyguru,portal_chat,,9,True,True,7.0,True,False,False,budget_mismatch,2026-03
E00871,L08,2026-03-14 21:15:00,meta_ads,phone_call,Meta Rooms YoungPro,13,False,True,105.4,True,False,False,no_reply,2026-03
E00872,L08,2026-03-15 10:41:00,mudah,phone_call,,28,False,True,142.7,True,False,False,lowball,2026-03
E00873,L08,2026-03-15 11:51:00,mudah,portal_chat,,47,False,True,60.5,True,False,False,lowball,2026-03
E00874,L02,2026-03-15 14:05:00,meta_ads,lead_form,Meta Rooms YoungPro,54,False,True,55.5,True,False,False,no_reply,2026-03
E00875,L10,2026-03-16 10:25:00,propertyguru,portal_chat,,10,True,True,42.1,False,True,True,viewing_pipeline,2026-03
E00876,L03,2026-03-16 10:51:00,mudah,whatsapp,,23,False,True,37.5,False,False,False,requirement_mismatch,2026-03
E00877,L03,2026-03-16 19:04:00,referral,whatsapp,,46,False,True,31.0,False,False,False,requirement_mismatch,2026-03
E00878,L09,2026-03-16 19:40:00,propertyguru,portal_chat,,6,True,True,29.4,False,False,False,still_open,2026-03
E00879,L02,2026-03-17 09:51:00,meta_ads,phone_call,Meta Rooms YoungPro,16,False,True,68.8,False,False,False,budget_mismatch,2026-03
E00880,L08,2026-03-17 14:55:00,referral,whatsapp,,21,True,True,35.5,False,True,True,viewing_pipeline,2026-03
E00881,L04,2026-03-17 19:09:00,google_ads,lead_form,G-Search Studios MRT,15,True,True,9.8,False,False,False,still_open,2026-03
E00882,L02,2026-03-18 10:52:00,propertyguru,portal_chat,,57,False,True,25.8,False,False,False,no_reply,2026-03
E00883,L02,2026-03-18 11:43:00,propertyguru,portal_chat,,34,False,True,87.5,False,False,False,no_reply,2026-03
E00884,L02,2026-03-18 12:32:00,meta_ads,lead_form,Meta Rooms YoungPro,71,False,True,73.7,False,False,False,lowball,2026-03
E00885,L02,2026-03-18 13:31:00,mudah,portal_chat,,11,True,True,16.5,False,False,False,no_reply,2026-03
E00886,L08,2026-03-18 13:49:00,propertyguru,portal_chat,,9,True,True,350.1,False,True,True,lost_to_other,2026-03
E00887,L02,2026-03-18 15:13:00,referral,whatsapp,,17,True,True,82.9,False,True,True,lost_to_other,2026-03
E00888,L08,2026-03-18 15:54:00,mudah,portal_chat,,40,False,True,21.2,False,False,False,lowball,2026-03
E00889,L08,2026-03-18 16:04:00,mudah,phone_call,,33,False,True,51.5,False,False,False,no_reply,2026-03
E00890,L05,2026-03-18 17:16:00,propertyguru,portal_chat,,30,True,True,211.4,False,False,False,still_open,2026-03
E00891,L10,2026-03-18 21:53:00,propertyguru,portal_chat,,19,True,False,,True,False,False,unanswered,2026-03
E00892,L09,2026-03-19 09:37:00,propertyguru,portal_chat,,50,False,True,145.2,False,False,False,no_reply,2026-03
E00893,L05,2026-03-19 10:11:00,google_ads,whatsapp,G-Search WholeUnits Cheras/KL,30,False,False,,False,False,False,unanswered,2026-03
E00894,L04,2026-03-19 11:45:00,propertyguru,portal_chat,,32,False,True,13.0,False,False,False,no_reply,2026-03
E00895,L10,2026-03-19 16:20:00,mudah,portal_chat,,40,False,True,64.3,False,False,False,requirement_mismatch,2026-03
E00896,L04,2026-03-19 18:55:00,mudah,portal_chat,,40,False,False,,False,False,False,unanswered,2026-03
E00897,L03,2026-03-19 19:25:00,meta_ads,phone_call,Meta Rooms YoungPro,41,False,True,29.1,False,False,False,no_reply,2026-03
E00898,L05,2026-03-19 19:47:00,propertyguru,portal_chat,,30,True,True,47.3,False,False,False,no_reply,2026-03
E00899,L03,2026-03-19 20:53:00,propertyguru,whatsapp,,84,False,True,78.6,True,False,False,lowball,2026-03
E00900,L03,2026-03-19 21:48:00,mudah,portal_chat,,31,False,True,198.1,True,False,False,no_reply,2026-03
E00901,L05,2026-03-20 09:46:00,mudah,portal_chat,,32,False,True,19.7,False,False,False,no_reply,2026-03
E00902,L02,2026-03-20 11:37:00,mudah,portal_chat,,55,False,True,11.4,False,False,False,no_reply,2026-03
E00903,L05,2026-03-20 12:35:00,google_ads,phone_call,G-Search WholeUnits Cheras/KL,14,True,True,19.3,False,False,False,still_open,2026-03
E00904,L05,2026-03-20 20:06:00,propertyguru,phone_call,,18,False,True,110.1,True,False,False,lowball,2026-03
E00905,L08,2026-03-20 20:22:00,mudah,portal_chat,,63,False,True,41.6,True,False,False,lowball,2026-03
